2026-06-01 14:12:28,267 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=403 | elapsed_ms=31 | body={"raw": ""}
2026-06-18 11:37:43,066 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=315 | body={"response": {"response_code": "015", "response_desc": "Duplicated UID"}, "rrn": "570645021598", "stan": "513198"}
2026-06-18 11:37:43,415 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/delinkaccount | status=200 | elapsed_ms=345 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "039645", "rrn": "918800855534"}
2026-06-18 11:37:44,069 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=651 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "318832", "rrn": "526323437574"}
2026-06-18 11:37:44,224 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=152 | body={"response": {"response_code": "068", "response_desc": "uid must not be null"}, "rrn": "622040155517", "stan": "469648"}
2026-06-18 11:37:44,414 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=179 | body={"response": {"response_code": "068", "response_desc": "Please provide uid type,uid type must not be null"}, "rrn": "414871898534", "stan": "109894"}
2026-06-18 11:37:44,624 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=205 | body={"response": {"response_code": "068", "response_desc": "Please provide uid value,uid value must not be null"}, "rrn": "777054192120", "stan": "810439"}
2026-06-18 11:37:44,794 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=157 | body={"response": {"response_code": "068", "response_desc": "Please provide documentType,documentType must not be null"}, "rrn": "853297848106", "stan": "976300"}
2026-06-18 11:37:45,019 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=218 | body={"response": {"response_code": "068", "response_desc": "documentNumber must not be null,Please provide documentNumber"}, "rrn": "200917901892", "stan": "576817"}
2026-06-18 11:37:45,207 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=179 | body={"response": {"response_code": "068", "response_desc": "Please provide name,name must not be null"}, "rrn": "399116521820", "stan": "836552"}
2026-06-18 11:37:45,410 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=193 | body={"response": {"response_code": "068", "response_desc": "surname must not be null,Please provide surname"}, "rrn": "762016040104", "stan": "638973"}
2026-06-18 11:37:45,636 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=223 | body={"response": {"response_code": "068", "response_desc": "Please provide gender,gender must not be null"}, "rrn": "935124982457", "stan": "826684"}
2026-06-18 11:37:45,795 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=156 | body={"response": {"response_code": "068", "response_desc": "birthDate must not be null,Please provide birthDate"}, "rrn": "625629378775", "stan": "793203"}
2026-06-18 11:37:45,818 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=400 | elapsed_ms=20 | body={"timestamp": "2026-06-18T06:37:45.325+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/registercaa"}
2026-06-18 11:37:45,861 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=400 | elapsed_ms=39 | body={"timestamp": "2026-06-18T06:37:45.361+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/registercaa"}
2026-06-18 11:37:46,018 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=154 | body={"response": {"response_code": "068", "response_desc": "aliases Object must not be null"}, "rrn": "031592202939", "stan": "412199"}
2026-06-18 11:37:46,178 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=400 | elapsed_ms=153 | body={"response": {"response_code": "068", "response_desc": "Index: 0, Size: 0"}, "rrn": "915484757390", "stan": "938625"}
2026-06-18 11:37:46,340 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=159 | body={"response": {"response_code": "068", "response_desc": "Please provide alias,type Object must not be null"}, "rrn": "457289780769", "stan": "756819"}
2026-06-18 11:37:46,516 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=172 | body={"response": {"response_code": "068", "response_desc": "value Object must not be null,Please provide alias value"}, "rrn": "261080635902", "stan": "027150"}
2026-06-18 11:37:46,701 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=182 | body={"response": {"response_code": "068", "response_desc": "status Object must not be null"}, "rrn": "136856205973", "stan": "190510"}
2026-06-18 11:37:46,860 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=400 | elapsed_ms=157 | body={"response": {"response_code": "068", "response_desc": null}, "rrn": "783552129097", "stan": "371075"}
2026-06-18 11:37:47,030 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=166 | body={"response": {"response_code": "068", "response_desc": "Please provide iban,iban must not be null"}, "rrn": "577267189488", "stan": "988779"}
2026-06-18 11:37:47,182 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=148 | body={"response": {"response_code": "068", "response_desc": "currency must not be null"}, "rrn": "321299568855", "stan": "313395"}
2026-06-18 11:37:47,828 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=637 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "519656911029", "stan": "920043"}
2026-06-18 11:37:47,985 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=153 | body={"response": {"response_code": "068", "response_desc": "invalid gender, accepted values( MALE/FEMA/TRNS)"}, "rrn": "174220987595", "stan": "448681"}
2026-06-18 11:37:48,139 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=150 | body={"response": {"response_code": "068", "response_desc": "invalid documentType, accepted values(CNIC/NICOP/POC/REG_NO/NTN)"}, "rrn": "065396043565", "stan": "620092"}
2026-06-18 11:37:48,309 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=165 | body={"response": {"response_code": "068", "response_desc": "invalid birthdate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "849597349876", "stan": "151950"}
2026-06-18 11:37:48,486 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=174 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed"}, "rrn": "13971568646A", "stan": "003545"}
2026-06-18 11:37:48,644 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=154 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits"}, "rrn": "13971568646", "stan": "491252"}
2026-06-18 11:37:48,668 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=17 | body={"response": {"response_code": "068", "response_desc": "Too large input rrn"}, "rrn": "1397156864640", "stan": "212654"}
2026-06-18 11:37:48,820 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=148 | body={"response": {"response_code": "068", "response_desc": "Stan: Only numeric value allowed"}, "rrn": "943477629791", "stan": "07920A"}
2026-06-18 11:37:48,982 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=159 | body={"response": {"response_code": "068", "response_desc": "invalid alias, accepted values(CNIC,MOBILE,EMAIL,TXT)"}, "rrn": "500766741690", "stan": "497261"}
2026-06-18 11:37:49,143 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=158 | body={"response": {"response_code": "068", "response_desc": "invalid alias-status, accepted values(active/inactive/suspended)"}, "rrn": "683671826167", "stan": "387661"}
2026-06-18 11:37:49,315 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=163 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "053416572723", "stan": "465837"}
2026-06-18 11:37:49,698 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=169 | body={"response": {"response_code": "068", "response_desc": "currency should be 3 charcters long"}, "rrn": "598131810035", "stan": "527596"}
2026-06-18 11:37:50,447 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=739 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "957248516475", "stan": "827448"}
2026-06-18 11:37:51,160 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=706 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "452772519888", "stan": "802072"}
2026-06-18 11:37:51,335 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=165 | body={"response": {"response_code": "068", "response_desc": "invalid startDate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "940166427509", "stan": "820495"}
2026-06-18 11:37:51,489 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=149 | body={"response": {"response_code": "068", "response_desc": "invalid expirationDate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "187229752915", "stan": "659232"}
2026-06-18 11:37:52,114 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=616 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "038338951369", "stan": "441444"}
2026-06-18 11:37:52,827 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=704 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "429636357547", "stan": "770863"}
2026-06-18 11:37:53,437 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=605 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "250216652609", "stan": "791690"}
2026-06-18 11:37:54,083 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=636 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "547929414039", "stan": "012512"}
2026-06-18 11:37:54,701 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=612 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "115414994423", "stan": "043933"}
2026-06-18 11:37:55,301 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=200 | elapsed_ms=594 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "993134326664", "stan": "964702"}
2026-06-18 11:37:55,325 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=400 | elapsed_ms=22 | body={"timestamp": "2026-06-18T06:37:54.832+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/registercaa"}
2026-06-18 11:37:55,376 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registercaa | status=400 | elapsed_ms=47 | body={"timestamp": "2026-06-18T06:37:54.885+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/customers/registercaa"}
2026-06-19 11:01:08,311 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=131 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTkzNTI2NywiaWF0IjoxNzgxODQ4ODY3fQ.7e6G34Q1nHQobI9Do5BIYCduFkSM9NU68wz_YCDp8rc3vp-EBI5ZH-V4KUB_pKwSMwsk-kPEWZZftILBJD60cg", "expiry": "1781935267"}
2026-06-19 11:01:08,466 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=146 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5MzUyNjcsImlhdCI6MTc4MTg0ODg2N30.wKlt4XdtRRt2HRMH4Mn3Ew5gzDvcKThZou0eyI4LsRlu3qzLavGi2PHSFd1HxMO64fk1AIbvDM9eJ7h66yxeVA", "expiry": "1781935267"}
2026-06-19 11:01:08,602 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=124 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5MzUyNjcsImlhdCI6MTc4MTg0ODg2N30.wKlt4XdtRRt2HRMH4Mn3Ew5gzDvcKThZou0eyI4LsRlu3qzLavGi2PHSFd1HxMO64fk1AIbvDM9eJ7h66yxeVA", "expiry": "1781935267"}
2026-06-19 11:01:08,724 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=115 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTkzNTI2OCwiaWF0IjoxNzgxODQ4ODY4fQ.1AmtoJvT6IYGR6HeSvtWoXz88DzuMJaAkCLh2APXmqzMHuzU2CuCsk8-jJ30dZi9ulCrdfP0sDcIaGssDud83g", "expiry": "1781935268"}
2026-06-19 11:01:08,941 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=401 | elapsed_ms=210 | body={"response": {"response_code": "068", "response_desc": "Bad credentials"}}
2026-06-19 11:01:09,178 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=401 | elapsed_ms=222 | body={"response": {"response_code": "068", "response_desc": "Bad credentials"}}
2026-06-19 11:01:09,203 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=401 | elapsed_ms=15 | body={"response": {"response_code": "068", "response_desc": "Bad credentials"}}
2026-06-19 11:01:09,222 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=11 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:09,246 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=17 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:09,275 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=19 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:09,413 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=131 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5MzUyNjgsImlhdCI6MTc4MTg0ODg2OH0.kgPd8G6OqU7pzXOKzsHuzBWOQTUBhK3C_le7K1AD78PLExwS0rCfvywowSWBRSshHqsrDPWcHfgs2fyQyA5p1Q", "expiry": "1781935268"}
2026-06-19 11:01:09,437 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=14 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:09,476 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=31 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:09,523 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=38 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:09,597 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=400 | elapsed_ms=59 | body={"response": {"response_code": "068", "response_desc": "Invalid channel"}}
2026-06-19 11:01:11,074 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=1426 | body={"response": {"response_code": "002", "response_desc": "Account not Exist"}, "rrn": "974585526876", "stan": "142639"}
2026-06-19 11:01:11,213 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=1567 | body={"response": {"response_code": "002", "response_desc": "Account not Exist"}, "rrn": "058543998825", "stan": "612975"}
2026-06-19 11:01:12,766 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=1679 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "647846", "rrn": "058121313018"}}
2026-06-19 11:01:13,780 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=1007 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "496180281021", "stan": "525312"}
2026-06-19 11:01:14,448 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=3223 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "533840", "rrn": "885972183651"}}
2026-06-19 11:01:15,672 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=6031 | body={"response": {"response_code": "101", "response_desc": "Invalid request"}, "rrn": "006640654209", "stan": "354710"}
2026-06-19 11:01:17,870 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=8233 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "878786", "correlationId": "180357c2cfe64964bdd7cff9fafdd614", "rrn": "142616178383"}
2026-06-19 11:01:21,212 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v3/paysyslabs/remittance/payment | status=200 | elapsed_ms=7421 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "847764", "messageId": "DUIBPKKA190626020110113622", "instructionId": "DUIB2606191101132318477642657", "correlationId": "34a77bb9e19041818742fa995f1aee9d", "transactionId": "DUIB2606191101132318477642657", "rrn": "116351063764"}
2026-06-19 11:01:22,862 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v3/paysyslabs/remittance/directposting | status=200 | elapsed_ms=8405 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "428016", "messageId": "DUIBPKKA190626020110113627", "instructionId": "DUIB2606191101139034280162658", "correlationId": "d62a0d29dd9d46e4b74cd929da4a5d34", "transactionId": "DUIB2606191101139034280162658", "rrn": "857224496173"}
2026-06-19 11:01:23,267 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/registerCustomer | status=200 | elapsed_ms=398 | body={"response": {"response_code": "00", "response_desc": "SUCCESS", "register-customer": {"recordId": "516796", "uid": {"type": "CNIC", "value": "2077963780014"}, "gender": "MALE", "documentType": "CNIC", "documentNumber": "2077963780014", "surname": "faiz", "nickName": "Faiz Ul Amin Khan", "name": "Faiz Ul Amin Khan", "birthDate": "2002-01-15", "status": "inactive"}}, "stan": "953321", "rrn": "568037445255"}
2026-06-19 11:01:23,754 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/updatestatus | status=200 | elapsed_ms=482 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "982299", "rrn": "889900242668"}
2026-06-19 11:01:24,389 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/getcustomerinformation | status=200 | elapsed_ms=625 | body={"response": {"response_code": "00", "response_desc": "SUCCESS", "customer-information": {"recordId": "516796", "gender": "MALE", "surname": "faiz", "name": "Faiz Ul Amin Khan", "birthDate": "2002-01-15"}}, "stan": "923092", "rrn": "275544821688"}
2026-06-19 11:01:24,774 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/modify | status=200 | elapsed_ms=375 | body={"response": {"response_code": "00", "response_desc": "SUCCESS", "update-customer-info": {"recordId": "516796", "uid": {"type": "CNIC", "value": "2077963780014"}, "gender": "MALE", "documentType": "CNIC", "documentNumber": "2077963780014", "surname": "faizkhan", "nickName": "FAIZ UL AMIN KHAN", "name": "FAIZ UL AMIN KHAN", "birthDate": "2002-01-15", "status": "active"}}, "stan": "754270", "rrn": "861612558082"}
2026-06-19 11:01:25,542 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/registeralias | status=200 | elapsed_ms=761 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "501943", "rrn": "843881540059"}
2026-06-19 11:01:25,860 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/getaliasinformation | status=200 | elapsed_ms=313 | body={"response": {"response_code": "00", "response_desc": "SUCCESS", "get-aliasinfo": {"recordId": "482756", "type": "MOBILE", "value": "03193675229", "startDate": "2026-06-08", "expirationDate": "2030-06-08", "status": "active"}, "customer": {"gender": "MALE", "uidType": "CNIC", "documentType": "CNIC", "documentNumber": "2077963780014", "uidValue": "2077963780014", "createdDateTime": "2026-06-19 11:01:22.555", "birthDate": "2002-01-15", "recordId": "516796", "lastStatusChangeDatetime": "2026-06-19 11:01:23.041", "surname": "faizkhan", "name": "FAIZ UL AMIN KHAN", "lastModificationDateTime": "2026-06-19 11:01:24.033", "id": 22016, "status": "ACTIVE", "hibernateLazyInitializer": {"identifier": 22016, "internalIdentifier": 22016, "entityName": "com.paysyslabs.cas.entity.Customer", "implementation": {"gender": "MALE", "uidType": "CNIC", "documentType": "CNIC", "documentNumber": "2077963780014", "uidValue": "2077963780014", "createdDateTime": "2026-06-19 11:01:22.555", "birthDate": "2002-01-15", "recordId": "516796", "lastStatusChangeDatetime": "2026-06-19 11:01:23.041", "surname": "faizkhan", "name": "FAIZ UL AMIN KHAN", "lastModificationDateTime": "2026-06-19 11:01:24.033", "id": 22016, "status": "ACTIVE"}, "persistentClass": "class com.paysyslabs.cas.entity.Customer", "readOnlySettingAvailable": false, "unwrap": false, "uninitialized": false}}}, "stan": "136256", "rrn": "072365683044"}
2026-06-19 11:01:26,179 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/delinkaccount | status=200 | elapsed_ms=313 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "086034", "rrn": "413769821742"}
2026-06-19 11:01:26,509 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/linkaccount | status=200 | elapsed_ms=326 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "495114", "rrn": "081638040864"}
2026-06-19 11:01:26,842 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/alias/delinkaccount | status=200 | elapsed_ms=327 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "694650", "rrn": "072196672417"}
2026-06-19 11:01:27,169 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/account/deleteaccount | status=200 | elapsed_ms=316 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "815612", "rrn": "114773304364"}
2026-06-19 11:01:27,726 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/delete | status=200 | elapsed_ms=545 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "582192", "rrn": "457918496210"}
2026-06-19 11:01:27,891 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=159 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "439287548671", "stan": "848809"}
2026-06-19 11:01:28,068 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=174 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "079401570075", "stan": "452299"}
2026-06-19 11:01:28,253 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=175 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "272050453678", "stan": "702224"}
2026-06-19 11:01:28,425 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/one-step | status=200 | elapsed_ms=159 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "338503009723", "stan": "875182"}
2026-06-19 11:01:28,587 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/customers/delete | status=200 | elapsed_ms=152 | body={"response": {"response_code": "005", "response_desc": "Cannot find customer"}, "rrn": "096066714185", "stan": "106800"}
2026-06-19 11:01:29,406 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=800 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "294813494385", "stan": "773313"}
2026-06-19 11:01:29,998 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=580 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "384482951729", "stan": "082601"}
2026-06-19 11:01:30,658 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=653 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "437125921022", "stan": "809967"}
2026-06-19 11:01:31,261 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=598 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "283463174308", "stan": "683509"}
2026-06-19 11:01:31,925 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=654 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "981052490636", "stan": "537124"}
2026-06-19 11:01:32,599 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=669 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "738263310677", "stan": "714619"}
